N,T,Y_C2H4
23189,300.0003,6.449414e-14
23190,300.00037,3.517588e-14
23191,300.00043,2.065082e-14
23192,300.0005,1.436468e-14
23193,300.00058,1.3160878e-14
23194,300.00064,1.5073192e-14
23195,300.00073,2.0999189e-14
23196,300.0008,3.0890228e-14
23197,300.0009,4.859103e-14
23198,300.00095,7.204786e-14
23199,300.001,1.1183165e-13
23200,309.03082,0.035638787
23201,308.32166,0.032334805
23202,307.6479,0.0292524
23203,307.0103,0.026388364
23204,306.4094,0.023737652
23205,305.84512,0.02129368
23206,305.31717,0.019048588
23207,304.82498,0.016993523
23208,304.36765,0.015118876
23209,303.9441,0.013414534
23210,303.55307,0.0118700825
23211,303.1932,0.010474989
23212,302.86298,0.0092187505
23213,302.56085,0.008091026
23214,302.2852,0.007081737
23215,302.0344,0.006181151
23216,301.8068,0.005379951
23217,301.60086,0.0046692803
23218,301.41495,0.004040775
23219,301.2476,0.0034865846
23220,301.09732,0.0029993826
23221,300.96274,0.0025723635
23222,300.8425,0.002199236
23223,300.73535,0.0018742105
23224,300.64014,0.0015919799
23225,300.55573,0.0013476991
23226,300.48114,0.0011369619
23227,300.41534,0.0009557754
23228,300.3575,0.00080053485
23229,300.30682,0.00066799734
23230,300.26248,0.00055525574
23231,300.22385,0.00045971354
23232,300.19028,0.00037905987
23233,300.16122,0.0003112457
23234,300.1361,0.00025446093
23235,300.1145,0.00020711261
23236,300.09595,0.00016780454
23237,300.0801,0.00013531785
23238,300.06662,0.00010859298
23239,300.05518,8.671279e-05
23240,300.04553,6.8887006e-05
23241,300.03738,5.4437816e-05
23242,300.03058,4.2786654e-05
23243,300.02487,3.3442113e-05
23244,300.02014,2.5988953e-05
23245,300.01624,2.007816e-05
23246,300.01303,1.5417994e-05
23247,300.0104,1.1765973e-05
23248,300.00824,8.921736e-06
23249,300.0065,6.7207247e-06
23250,300.0051,5.0286367e-06
23251,300.004,3.7365598e-06
23252,300.00308,2.7567642e-06
23253,300.00238,2.0190625e-06
23254,300.00183,1.4676986e-06
23255,300.00137,1.0587012e-06
23256,300.00104,7.5765206e-07
23257,300.0008,5.3781673e-07
23258,300.00058,3.785934e-07
23259,300.00043,2.6423473e-07
23260,300.0003,1.8280434e-07
23261,300.00024,1.2533205e-07
23262,300.00015,8.513606e-08
23263,300.00012,5.7284094e-08
23264,300.0001,3.816915e-08
23265,300.00006,2.517848e-08
23266,300.00003,1.6438026e-08
23267,300.00003,1.0617045e-08
23268,300.00003,6.7803123e-09
23269,300.0,4.277492e-09
23270,300.0,2.6612348e-09
23271,300.0,1.6509082e-09
23272,300.0,1.0499924e-09
23273,300.0,6.3516337e-10
23274,300.0,3.8011436e-10
23275,300.0,2.2483095e-10
23276,300.0,1.3136148e-10
23277,300.00003,7.579954e-11
23278,300.00003,4.3195735e-11
23279,300.00003,2.4309325e-11
23280,300.00003,1.3507717e-11
23281,300.00006,7.537248e-12
23282,300.00006,4.151842e-12
23283,300.0001,2.4131216e-12
23284,300.00012,1.3017335e-12
23285,300.00012,7.2921167e-13
23286,300.00015,4.0573363e-13
23287,300.0002,2.1945373e-13
23288,300.00024,1.2037154e-13
23289,300.0003,6.8003376e-14
23290,300.00037,3.783151e-14
23291,300.00043,2.1706768e-14
23292,300.00052,1.5530295e-14
23293,300.00058,1.40829e-14
23294,300.00067,1.7046089e-14
23295,300.00073,2.3655436e-14
23296,300.00082,3.4625196e-14
23297,300.0009,5.3334358e-14
23298,300.00095,8.0098464e-14
23299,300.001,1.2074022e-13
23300,309.02258,0.035639737
23301,308.31543,0.032344315
23302,307.64343,0.02926898
23303,307.00745,0.02641064
23304,306.40787,0.023764376
23305,305.84476,0.021323735
23306,305.31778,0.019080987
23307,304.8264,0.0170274
23308,304.3697,0.015153498
23309,303.94666,0.013449279
23310,303.55603,0.011904435
23311,303.19644,0.01050853
23312,302.86642,0.009251145
23313,302.5644,0.008122014
23314,302.2888,0.007111126
23315,302.03796,0.006208808
23316,301.81033,0.0054057934
23317,301.60428,0.0046932674
23318,301.41824,0.0040629017
23319,301.25076,0.0035068765
23320,301.1003,0.003017888
23321,300.96555,0.002589149
23322,300.84512,0.0022143829
23323,300.7378,0.0018878093
23324,300.6424,0.0016041285
23325,300.5578,0.0013584993
23326,300.48303,0.001146517
23327,300.41708,0.00096418837
23328,300.3591,0.00080790673
23329,300.30823,0.0006744259
23330,300.26376,0.0005608347
23331,300.225,0.00046453168
23332,300.19128,0.00038320053
23333,300.1621,0.00031478642
23334,300.1369,0.00025747335
23335,300.11517,0.00020966244
23336,300.09656,0.00016995156
23337,300.08066,0.0001371161
23338,300.06708,0.000110090965
23339,300.05557,8.795375e-05
23340,300.04587,6.990923e-05
23341,300.0377,5.5275006e-05
23342,300.03082,4.346826e-05
23343,300.0251,3.3993692e-05
23344,300.02032,2.6432554e-05
23345,300.0164,2.043266e-05
23346,300.01315,1.5699456e-05
23347,300.0105,1.198796e-05
23348,300.00833,9.095622e-06
23349,300.00656,6.855984e-06
23350,300.00516,5.133096e-06
23351,300.00403,3.8166413e-06
23352,300.0031,2.8176953e-06
23353,300.0024,2.065065e-06
23354,300.00183,1.5021554e-06
23355,300.0014,1.0843008e-06
23356,300.00107,7.7651293e-07
23357,300.0008,5.515942e-07
23358,300.00058,3.8856945e-07
23359,300.00043,2.7139342e-07
23360,300.00034,1.8789403e-07
23361,300.00024,1.2891655e-07
23362,300.00018,8.763607e-08
23363,300.00012,5.9010407e-08
23364,300.0001,3.9349054e-08
23365,300.00006,2.597647e-08
23366,300.00003,1.6971889e-08
23367,300.00003,1.0970203e-08
23368,300.00003,7.0111863e-09
23369,300.0,4.4265076e-09
23370,300.0,2.7559852e-09
23371,300.0,1.7125044e-09
23372,300.0,1.090006e-09
23373,300.0,6.5952077e-10
23374,300.0,3.9476586e-10
23375,300.0,2.3360544e-10
23376,300.00003,1.3659548e-10
23377,300.00003,7.8901594e-11
23378,300.00003,4.5019644e-11
23379,300.00003,2.537576e-11
23380,300.00003,1.4133135e-11
23381,300.00006,7.893456e-12
23382,300.00006,4.3695906e-12
23383,300.0001,2.5437495e-12
23384,300.00012,1.3533715e-12
23385,300.00015,7.6115736e-13
23386,300.00018,4.218573e-13
23387,300.0002,2.330618e-13
23388,300.00024,1.2761346e-13
23389,300.0003,7.129291e-14
23390,300.00037,3.963377e-14
23391,300.00046,2.3065498e-14
23392,300.00052,1.6400083e-14
23393,300.00058,1.534354e-14
23394,300.00067,1.8485654e-14
23395,300.00073,2.5462425e-14
23396,300.00082,3.7455953e-14
23397,300.0009,5.7302375e-14
23398,300.00098,8.91136e-14
23399,300.00104,1.3089336e-13
23400,309.01477,0.035640314
23401,308.30945,0.03235343
23402,307.63913,0.029285148
23403,307.00464,0.026432496
23404,306.40637,0.023790687
23405,305.8444,0.021353388
23406,305.3184,0.019113002
23407,304.82776,0.017060922
23408,304.37173,0.01518779
23409,303.94922,0.013483723
23410,303.559,0.011938516
23411,303.19968,0.010541827
23412,302.86984,0.009283324
23413,302.56793,0.008152815
23414,302.29236,0.007140355
23415,302.04153,0.0062363306
23416,301.81384,0.0054315235
23417,301.6077,0.0047171623
23418,301.42154,0.0040849554
23419,301.2539,0.0035271114
23420,301.1033,0.0030363502
23421,300.96835,0.0026059037
23422,300.84775,0.002229509
23423,300.74023,0.0019013964
23424,300.64465,0.0016162726
23425,300.55988,0.0013693009
23426,300.48492,0.001156078
23427,300.4188,0.0009726107
23428,300.36066,0.00081529055
23429,300.30963,0.0006808682
23430,300.26505,0.00056642847
23431,300.22614,0.00046936504
23432,300.19232,0.00038735635
23433,300.163,0.00031834198
23434,300.13766,0.0002605
23435,300.11588,0.0002122257
23436,300.09717,0.00017211107
23437,300.08118,0.00013892583
23438,300.06754,0.00011159934
23439,300.05597,8.920401e-05
23440,300.0462,7.093971e-05
23441,300.03796,5.611945e-05
23442,300.03107,4.4156168e-05
23443,300.0253,3.455071e-05
23444,300.0205,2.6880796e-05
23445,300.01654,2.0791093e-05
23446,300.01328,1.5984215e-05
23447,300.0106,1.2212688e-05
23448,300.00842,9.271768e-06
23449,300.00665,6.993089e-06
23450,300.00522,5.23905e-06
23451,300.00406,3.897923e-06
23452,300.00317,2.8795805e-06
23453,300.00244,2.1118199e-06
23454,300.00186,1.5371999e-06
23455,300.00143,1.110355e-06
23456,300.00107,7.957222e-07
23457,300.0008,5.656361e-07
23458,300.0006,3.9874428e-07
23459,300.00046,2.7869996e-07
23460,300.00034,1.9309263e-07
23461,300.00024,1.3258045e-07
23462,300.00018,9.019334e-08
23463,300.00012,6.077758e-08
23464,300.0001,4.055779e-08
23465,300.00006,2.679458e-08
23466,300.00003,1.7519628e-08
23467,300.00003,1.1332816e-08
23468,300.00003,7.2484063e-09
23469,300.00003,4.5796935e-09
23470,300.0,2.8533806e-09
23471,300.0,1.7759147e-09
23472,300.0,1.13121e-09
23473,300.0,6.847365e-10
23474,300.0,4.099903e-10
23475,300.0,2.4272556e-10
23476,300.00003,1.4202702e-10
23477,300.00003,8.211658e-11
23478,300.00003,4.6914368e-11
23479,300.00003,2.6512662e-11
23480,300.00003,1.4954748e-11
23481,300.00006,8.282046e-12
23482,300.00006,4.5210086e-12
23483,300.0001,2.6210455e-12
23484,300.00012,1.4037414e-12
23485,300.00015,7.970565e-13
23486,300.00018,4.4664332e-13
23487,300.0002,2.4361237e-13
23488,300.00027,1.3619147e-13
23489,300.00034,7.639103e-14
23490,300.0004,4.164292e-14
23491,300.00046,2.4581765e-14
23492,300.00052,1.7748217e-14
23493,300.0006,1.6800998e-14
23494,300.00067,2.0013301e-14
23495,300.00076,2.7415031e-14
23496,300.00082,4.0958946e-14
23497,300.00092,6.248821e-14
23498,300.00098,9.69266e-14
23499,300.00104,1.4304776e-13
23500,309.0045,0.03564046
23501,308.3025,0.03236212
23502,307.63443,0.029300889
23503,307.00168,0.026453929
23504,306.40482,0.02381658
23505,305.844,0.02138264
23506,305.31894,0.019144634
23507,304.82913,0.017094085
23508,304.37375,0.015221752
23509,303.95175,0.013517867
23510,303.5619,0.011972328
23511,303.20288,0.010574886
23512,302.87326,0.009315293
23513,302.57147,0.008183434
23514,302.29593,0.0071694283
23515,302.0451,0.006263721
23516,301.81735,0.0054571438
23517,301.6111,0.0047409683
23518,301.42484,0.004106938
23519,301.25705,0.0035472913
23520,301.10626,0.0030547716
23521,300.97116,0.0026226297
23522,300.85037,0.0022446169
23523,300.74268,0.0019149736
23524,300.6469,0.0016284139
23525,300.56195,0.0013801052
23526,300.48682,0.0011656462
23527,300.42053,0.0009810437
23528,300.3622,0.0008226874
23529,300.31107,0.00068732514
23530,300.2663,0.00057203777
23531,300.22726,0.00047421435
23532,300.19333,0.0003915281
23533,300.1639,0.00032191304
23534,300.13846,0.0002635415
23535,300.11658,0.00021480292
23536,300.09778,0.00017428352
23537,300.0817,0.00014074738
23538,300.068,0.000113118425
23539,300.05637,9.046388e-05
23540,300.04654,7.1978706e-05
23541,300.03827,5.6971363e-05
23542,300.0313,4.4850578e-05
23543,300.0255,3.5113324e-05
23544,300.0207,2.733382e-05
23545,300.0167,2.1153568e-05
23546,300.0134,1.6272365e-05
23547,300.0107,1.2440235e-05
23548,300.00848,9.450239e-06
23549,300.0067,7.132093e-06
23550,300.00528,5.346543e-06
23551,300.00412,3.9804386e-06
23552,300.0032,2.9424482e-06
23553,300.00247,2.1593492e-06
23554,300.0019,1.5728493e-06
23555,300.00143,1.1368775e-06
23556,300.0011,8.152905e-07
23557,300.00082,5.799506e-07
23558,300.0006,4.0912403e-07
23559,300.00046,2.8615912e-07
23560,300.00034,1.9840367e-07
23561,300.00024,1.3632635e-07
23562,300.00018,9.280978e-08
23563,300.00012,6.2586984e-08
23564,300.0001,4.1796348e-08
23565,300.00006,2.7633506e-08
23566,300.00003,1.8081733e-08
23567,300.00003,1.1705215e-08
23568,300.00003,7.492194e-09
23569,300.00003,4.737198e-09
23570,300.0,2.9535294e-09
23571,300.0,1.8412469e-09
23572,300.0,1.1736848e-09
23573,300.0,7.1081896e-10
23574,300.0,4.2578754e-10
23575,300.0,2.5219937e-10
23576,300.00003,1.476661e-10
23577,300.00003,8.5450584e-11
23578,300.00003,4.8874634e-11
23579,300.00003,2.7659559e-11
23580,300.00006,1.5546276e-11
23581,300.00006,8.650711e-12
23582,300.00006,4.7227907e-12
23583,300.0001,2.7513263e-12
23584,300.00012,1.468299e-12
23585,300.00015,8.3423757e-13
23586,300.00018,4.637146e-13
23587,300.0002,2.541383e-13
23588,300.00027,1.4194585e-13
23589,300.00034,7.897933e-14
23590,300.0004,4.4439943e-14
23591,300.00046,2.627673e-14
23592,300.00055,1.9135606e-14
23593,300.0006,1.7970756e-14
23594,300.0007,2.1506117e-14
23595,300.00076,3.0173966e-14
23596,300.00085,4.5578e-14
23597,300.00092,6.938824e-14
23598,300.00098,1.05451455e-13
23599,300.00104,1.564833e-13
23600,308.99814,0.035640292
23601,308.2966,0.032370426
23602,307.63,0.029316222
23603,306.99875,0.026474947
23604,306.40323,0.023842063
23605,305.84357,0.021411493
23606,305.3195,0.019175889
23607,304.83047,0.017126895
23608,304.37573,0.015255391
23609,303.95425,0.013551718
23610,303.56482,0.012005876
23611,303.2061,0.010607711
23612,302.87665,0.009347057
23613,302.57495,0.008213875
23614,302.2995,0.0071983496
23615,302.04865,0.006290983
23616,301.82083,0.0054826583
23617,301.6145,0.004764688
23618,301.4281,0.0041288524
23619,301.26016,0.0035674185
23620,301.10925,0.0030731545
23621,300.97394,0.002639329
23622,300.853,0.0022597078
23623,300.74512,0.0019285425
23624,300.64917,0.0016405538
23625,300.56403,0.0013909136
23626,300.48874,0.0011752229
23627,300.42227,0.0009894883
23628,300.3638,0.00083009823
23629,300.31247,0.0006937976
23630,300.26758,0.0005776635
23631,300.2284,0.0004790804
23632,300.19434,0.00039571646
23633,300.1648,0.00032550024
23634,300.13925,0.00026659836
23635,300.11728,0.00021739455
23636,300.0984,0.00017646934
23637,300.08224,0.00014258116
23638,300.06845,0.00011464858
23639,300.05676,9.1733644e-05
23640,300.04688,7.302647e-05
23641,300.03854,5.7830974e-05
23642,300.03156,4.5551675e-05
23643,300.02573,3.5681696e-05
23644,300.02084,2.7791757e-05
23645,300.01685,2.1520204e-05
23646,300.01352,1.6564005e-05
23647,300.0108,1.2670685e-05
23648,300.00858,9.631102e-06
23649,300.00677,7.273052e-06
23650,300.00534,5.455618e-06
23651,300.00415,4.064226e-06
23652,300.00323,3.0063275e-06
23653,300.0025,2.2076758e-06
23654,300.00192,1.609122e-06
23655,300.00146,1.1638824e-06
23656,300.0011,8.3522883e-07
23657,300.00082,5.945462e-07
23658,300.0006,4.197152e-07
23659,300.00046,2.9377568e-07
23660,300.00034,2.0383077e-07
23661,300.00024,1.4015693e-07
23662,300.00018,9.548735e-08
23663,300.00012,6.444005e-08
23664,300.0001,4.3065747e-08
23665,300.00006,2.8493979e-08
23666,300.00003,1.865871e-08
23667,300.00003,1.2087748e-08
23668,300.00003,7.742787e-09
23669,300.00003,4.899182e-09
23670,300.0,3.0565446e-09
23671,300.0,1.9086026e-09
23672,300.0,1.2174997e-09
23673,300.0,7.377894e-10
23674,300.0,4.421648e-10
23675,300.0,2.6203523e-10
23676,300.00003,1.5352122e-10
23677,300.00003,8.890856e-11
23678,300.00003,5.0898733e-11
23679,300.00003,2.88169e-11
23680,300.00006,1.6107091e-11
23681,300.00006,8.992669e-12
23682,300.0001,4.9517846e-12
23683,300.0001,2.8174912e-12
23684,300.00012,1.5595117e-12
23685,300.00015,8.759502e-13
23686,300.00018,4.8800195e-13
23687,300.00024,2.73015e-13
23688,300.00027,1.4780688e-13
23689,300.00034,8.245833e-14
23690,300.0004,4.7111525e-14
23691,300.0005,2.8269203e-14
23692,300.00055,2.0740698e-14
23693,300.0006,1.9378145e-14
23694,300.0007,2.364377e-14
23695,300.0008,3.382078e-14
23696,300.00085,5.0650144e-14
23697,300.00092,7.753638e-14
23698,300.00098,1.1545532e-13
23699,300.00104,1.6535978e-13
23700,308.99063,0.0356398
23701,308.29083,0.032378364
23702,307.6257,0.029331157
23703,306.99588,0.026495557
23704,306.40167,0.023867141
23705,305.84314,0.021439955
23706,305.32,0.019206772
23707,304.83182,0.01715936
23708,304.37772,0.015288712
23709,303.95673,0.01358528
23710,303.5677,0.012039166
23711,303.20926,0.010640307
23712,302.88,0.009378621
23713,302.57846,0.008244142
23714,302.30304,0.007227123
23715,302.0522,0.006318121
23716,301.8243,0.00550807
23717,301.6179,0.004788325
23718,301.4314,0.004150701
23719,301.2633,0.0035874965
23720,301.1122,0.0030915013
23721,300.97675,0.002656004
23722,300.8556,0.0022747845
23723,300.74756,0.0019421052
23724,300.65143,0.0016526943
23725,300.5661,0.0014017281
23726,300.49063,0.0011848098
23727,300.424,0.0009979462
23728,300.36536,0.00083752454
23729,300.3139,0.0007002869
23730,300.26886,0.0005833067
23731,300.22955,0.0004839642
23732,300.19534,0.00039992234
23733,300.1657,0.00032910434
23734,300.14008,0.00026967132
23735,300.11798,0.00022000127
23736,300.099,0.00017866908
23737,300.08276,0.00014442767
23738,300.06894,0.000116190226
23739,300.05716,9.301369e-05
23740,300.04724,7.4083335e-05
23741,300.03885,5.869855e-05
23742,300.0318,4.625969e-05
23743,300.02594,3.6256028e-05
23744,300.02103,2.825478e-05
23745,300.01697,2.189114e-05
23746,300.01364,1.685925e-05
23747,300.0109,1.2904133e-05
23748,300.00867,9.8144355e-06
23749,300.00687,7.41603e-06
23750,300.0054,5.56633e-06
23751,300.0042,4.1493267e-06
23752,300.00327,3.071252e-06
23753,300.00253,2.2568274e-06
23754,300.00192,1.6460392e-06
23755,300.00146,1.1913866e-06
23756,300.00113,8.5555007e-07
23757,300.00082,6.094327e-07
23758,300.00064,4.3052532e-07
23759,300.00046,3.015554e-07
23760,300.00034,2.0937816e-07
23761,300.00024,1.440753e-07
23762,300.00018,9.822836e-08
23763,300.00012,6.633845e-08
23764,300.0001,4.4367184e-08
23765,300.00006,2.9376837e-08
23766,300.00003,1.9251146e-08
23767,300.00003,1.2480822e-08
23768,300.00003,8.000458e-09
23769,300.00003,5.0658304e-09
23770,300.0,3.1625556e-09
23771,300.0,1.9780892e-09
23772,300.0,1.2627249e-09
23773,300.0,7.656797e-10
23774,300.0,4.59137e-10
23775,300.0,2.7224392e-10
23776,300.00003,1.5960133e-10
23777,300.00003,9.249669e-11
23778,300.00003,5.2990893e-11
23779,300.00003,2.999699e-11
23780,300.00006,1.6685745e-11
23781,300.00006,9.337723e-12
23782,300.0001,5.2259013e-12
23783,300.0001,2.9040474e-12
23784,300.00012,1.6335652e-12
23785,300.00015,9.187822e-13
23786,300.00018,5.157973e-13
23787,300.00024,2.8611488e-13
23788,300.00027,1.5291219e-13
23789,300.00034,8.502924e-14
23790,300.0004,4.9498196e-14
23791,300.0005,2.9564933e-14
23792,300.00055,2.20573e-14
23793,300.00064,2.1077536e-14
23794,300.0007,2.6342616e-14
23795,300.0008,3.7675246e-14
23796,300.00085,5.657843e-14
23797,300.00095,8.2853436e-14
23798,300.001,1.2320132e-13
23799,300.00104,1.8008482e-13
23800,308.98224,0.03563888
23801,308.28473,0.0323859
23802,307.62137,0.029345693
23803,306.993,0.026515769
23804,306.4001,0.023891827
23805,305.84268,0.021468038
23806,305.32053,0.019237297
23807,304.83313,0.01719149
23808,304.37967,0.015321726
23809,303.9592,0.013618563
23810,303.57056,0.0120722065
23811,303.2124,0.010672682
23812,302.88336,0.009409992
23813,302.58194,0.008274242
23814,302.30655,0.007255753
23815,302.0557,0.0063451394
23816,301.8278,0.005533383
23817,301.62128,0.0048118825
23818,301.43466,0.0041724886
23819,301.26642,0.0036075274
23820,301.11517,0.0031098144
23821,300.97955,0.0026726567
23822,300.85822,0.0022898489
23823,300.75,0.0019556636
23824,300.6537,0.001664837
23825,300.5682,0.00141255
23826,300.49252,0.001194408
23827,300.42575,0.0010064186
23828,300.36694,0.0008449673
23829,300.3153,0.000706794
23830,300.27014,0.00058896845
23831,300.23068,0.0004888665
23832,300.19638,0.00040414644
23833,300.1666,0.00033272602
23834,300.14087,0.00027276095
23835,300.11868,0.00022262358
23836,300.0996,0.00018088323
23837,300.0833,0.00014628732
23838,300.0694,0.00011774373
23839,300.0576,9.430431e-05
23840,300.04758,7.514955e-05
23841,300.03915,5.957434e-05
23842,300.03207,4.6974837e-05
23843,300.02615,3.6836496e-05
23844,300.0212,2.872304e-05
23845,300.01712,2.2266504e-05
23846,300.01376,1.715821e-05
23847,300.01102,1.3140668e-05
23848,300.00876,1.0000315e-05
23849,300.00693,7.561088e-06
23850,300.00543,5.6787267e-06
23851,300.00424,4.2357806e-06
23852,300.0033,3.137254e-06
23853,300.00256,2.306829e-06
23854,300.00195,1.6836211e-06
23855,300.0015,1.2194055e-06
23856,300.00113,8.762664e-07
23857,300.00085,6.2461953e-07
23858,300.00064,4.4156153e-07
